OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
ca54ea6d690a8ca9296414e2f6c2b65a,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
e8af5b46ebfe4ca58c15d93266be0a6b,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9marinegroup,unculturedbacterium,unculturedbacterium
3172fb9cd191c0e09ea7b6d01928c351,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM1B06,unculturedbacterium,unculturedbacterium
7b53be6e409c1092a77e633948cde3d1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,unculturedHyphomicrobiaceaebacterium,unculturedHyphomicrobiaceaebacterium
ac3a657f05d52034d69c3d1f1cbfa7de,Archaea,Euryarchaeota,Thermoplasmata,MarineBenthicGroupDandDHVEG-1,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
ef626c32df036508b9d99cd1ff6e9f9b,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27clade,unculturedbacterium
f81587d24fc59ee918eca3d37d1d7a16,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,TPD-58,unculturedbacterium
b3791f1cabc26cb9b5e6732ebc4fda6c,Bacteria,Planctomycetes,Pla3lineage,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
c27497b82d4acfb05b3ec0f58d7f8584,Bacteria,Zixibacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
68e6b2a249f415710cea605a20fb7357,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,CandidatusCaptivus,unculturedbacterium
377f4f1bc1e19dba00a214a80783e6e4,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Unassigned,Unassigned,Unassigned
33c586943169a6c6a11de8e1a0c25e6c,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,metagenome
cf2220f1221d75e022db9400f260b1ec,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,unculturedbacterium
00326d8a2c9b8abb9e64b488975d661c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,metagenome
cee5c41a5dfd5f8bba6b7e799244bbe6,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned
19bf485503c34aa50d7051b59157a302,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27clade,unculturedmicroorganism
9ebaec2d4d955d78f41bc2a2c982261f,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,Unassigned,Unassigned
b9446f8338d2cd8dc24c009ca2ea53c0,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,unculturedbacterium
9bdc96ebbd8a2fd56ea1e10dd9fc07dc,Bacteria,Proteobacteria,Gammaproteobacteria,CCM19a,Unassigned,Unassigned,Unassigned
529d4f3a8dd00cdeb349ecf9f7be381c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Unassigned,Unassigned
153d211ebcea85108fd3e4e631a8cbc6,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,unculturedbacterium
21686c67a181ace1366f43c3a997485a,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta2,Spirochaetasp.
5a9be1b64dffbf22b19b6229d1951fa4,Bacteria,WS2,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
f743c66050eef6ff2d0bb35ea6613d58,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,metagenome
a07aa5222cb7b3c6ab42687d46c8989a,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,unculturedbacterium,unculturedbacterium
1292f997cbbfa4a8d9b63480e64b1792,Bacteria,Omnitrophicaeota,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
fe5cdd7925a584abbf1ec832c7f3d935,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,unculturedbacterium,unculturedbacterium
353d46100b32235abb7be7fc4d2dda05,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Unassigned,Unassigned,Unassigned
ab4e8cdf9a8bb479fa3240db544d0e8a,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,KD3-10,metagenome,metagenome
4338492dfbf0e0fc9c2dab95bc7ce309,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned,Unassigned
3a8722b36003b6fd27818af5d1004e17,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,Unassigned
aa23e06d7d96d119977369eed4975589,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,unculturedbacterium,unculturedbacterium
0373cb4f23ba365728c1b73d4f5a541c,Bacteria,Chloroflexi,Anaerolineae,Unassigned,Unassigned,Unassigned,Unassigned
831615317a314ae747064dff843e81a5,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5a5544906a40841b848992ab4b3ed2b6,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,GammaproteobacteriabacteriumRBG_16_37_9
b4d63113bdc867f306eff5ae5e3e3c6d,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,unculturedbacterium,unculturedbacterium
1adf92e1c6f43e6e20818a1878bf001b,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,unculturedChlorobibacterium,unculturedChlorobibacterium,unculturedChlorobibacterium
d8add8c6d4460ff0a661943ca90e3c5a,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,ChristensenellaceaeR-7group,Unassigned
f9421defdac6e68e55d80a3020999338,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Allofustis,unculturedbacterium
b0078d57b8c16c271fcd801fbb15960c,Bacteria,Dependentiae,Babeliae,Babeliales,Unassigned,Unassigned,Unassigned
29ae47d95b8c23d790f9ff676d78fc49,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b140d33e73e8ac3c9994018fec49996e,Archaea,Nanoarchaeaeota,Woesearchaeia,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
088fd84f7fd4457b36d9497763a0a77c,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,unculturedbacterium,unculturedbacterium
a1d36f8f4a06842f79d0c4b4f20bece0,Bacteria,Bacteroidetes,Bacteroidia,Unassigned,Unassigned,Unassigned,Unassigned
deb7bf8f224c3d82871736ac7e9db745,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,metagenome,metagenome
c52cbd290c05378fe45218c615793ab4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,uncultured,unculturedbacterium
147ac996165eb94985e67d578ba37e7d,Bacteria,Planctomycetes,Phycisphaerae,mle1-8,unculturedbacterium,unculturedbacterium,unculturedbacterium
4337adfc859beccb1d8e849655237b94,Bacteria,Proteobacteria,Deltaproteobacteria,MBNT15,unculturedorganism,unculturedorganism,unculturedorganism
42bb8453c51d3bb571ec9eb493d58bd8,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,uncultured,unculturedClostridialesbacterium
cd07f073b8f75d23648c8d924bc72b28,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned
b05cca8db95bfcee4820d8685c8634aa,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Unassigned
f395c1659852866ac82d7c156cd2aaed,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium,unculturedalphaproteobacterium
83ca3eb7e8233419666bebe508d7356c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6198cc0fbea5ddf18f404cefecac0d81,Bacteria,Chloroflexi,Anaerolineae,SBR1031,unculturedbacterium,unculturedbacterium,unculturedbacterium
5ae23f9f1423160293c5a017672666ca,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Unassigned,Unassigned
ef1d7f67ce25c9ce42fc319262b5e51b,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,metagenome,metagenome,metagenome
c36d9e107d25479107c1bffe6b2044c2,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,ST-NAGAB-D1,bacteriumYC-ZSS-LKJ113,bacteriumYC-ZSS-LKJ113
a981d4066f596093165a5ac9ab186ab7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f29f3f3104fbc7a4c3763c62e336bc0c,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
dbb497126ce0e2e998b1bfd28e2440c1,Bacteria,Patescibacteria,Microgenomatia,CandidatusWoesebacteria,Unassigned,Unassigned,Unassigned
86c4f0d653511506cd161218b728d129,Bacteria,WS1,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
d21c6ef0b8af17b1670b7db2da733c2b,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,unculturedsoilbacteriumPBS-21,unculturedsoilbacteriumPBS-21,unculturedsoilbacteriumPBS-21
f8a371958bb3ad9ddc4702777cbbaa8b,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,Unassigned,Unassigned,Unassigned
37a28ca942d29b56a8a0bac480c8dbdd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Pythiumultimum,Pythiumultimum
1f83744317f38167eabff02193285a7b,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,RuminococcaceaeUCG-008,unculturedbacterium
c5c4f42b84bc28b54c03d8d2d83adac8,Bacteria,Dependentiae,Babeliae,Babeliales,unculturedbacterium,unculturedbacterium,unculturedbacterium
2c7400077b01b1234471b44828bd20ff,Bacteria,Patescibacteria,Berkelbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
9945c35b3f5fcdb00b1aa0b5902eda1b,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
4b81c2b71ec5322139b539a885b63bf2,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,unculturedorganism,unculturedorganism,unculturedorganism
3d75b7d9d805ad38523b03f7b09fdaa0,Bacteria,Patescibacteria,Parcubacteria,Unassigned,Unassigned,Unassigned,Unassigned
0b35e7a7620c9f7776c78733b97fe12f,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella7,Unassigned
028f37795c71cac0cfe9d52645813472,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella7,Unassigned
0f69408f358d28972babb7c4aa3ac361,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillussp.enrichmentculture
bea17a7608318a55a76c294188133426,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea,unculturedsoilbacterium
239b6917ba3a4c8fb3b29fa291ab3298,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),unculturedbacterium,unculturedbacterium,unculturedbacterium
f31c56b496474cb2f5a8a7389a04f5fa,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,unculturedbacterium
fe83509a57620ea778a8db5a081c2538,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,unculturedbacterium,unculturedbacterium,unculturedbacterium
4cfad664534c99dec7bf0201a492d26e,Bacteria,Firmicutes,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
c535d42f76854770a94bf1e2be6b7f56,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,unculturedFluviicolasp.
ad41d5fc4e0be97fa4fd6f7b09931e88,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Unassigned
77a21b9ea52badcd611d641dcb9b39ed,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXIII,Anaerovorax,unculturedbacterium
871ec6e755a72d577adf8c10dc4461a4,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,metagenome
a7c91a6ff6542cfbec8bd21a05e93b21,Bacteria,WS1,metagenome,metagenome,metagenome,metagenome,metagenome
5dbb8d655f8678d68be966a663f60aee,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,unculturedverrucomicrobiumDEV008,unculturedverrucomicrobiumDEV008
c9ad40722a668a22d37998d96b87aefc,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
70fa60f32d449b2a36e3a4e7710ac5e9,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
70ecd569f0cd4a439e12282e10feeae5,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Unassigned,Unassigned,Unassigned
f21eb1af1eb114412ac254f214992f4d,Bacteria,Omnitrophicaeota,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
a80a229241aae58ffe6b62fe8a7085ca,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
e5515789840b3975e98540edb3ee3743,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,unculturedbacterium
2a91fde538b226c3d08fd496554db44f,Bacteria,Verrucomicrobia,Verrucomicrobiae,S-BQ2-57soilgroup,unculturedbacterium,unculturedbacterium,unculturedbacterium
10b594ae2cb00865aa5ad6c402b0f5a2,Bacteria,Chlamydiae,LD1-PA32,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
f9e33342a26609fcfdac0923e1ad5ca6,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,metagenome
98947617f4f0d54f46bd02b54e11ae37,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),unculturedbacterium,unculturedbacterium,unculturedbacterium
087d3b6d936b843e2762fb93066e6c8b,Archaea,Nanoarchaeaeota,Woesearchaeia,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
c049d0d292e0d22c0aa90752793ac205,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564sedimentgroup,Unassigned,Unassigned
3d0f93748d39cff53b060d238ade07c2,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,Unassigned
0e32499e6cb91ae13b301deb057e557e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,unculturedbacterium
649d849d383adecd92742456ebc0d2e7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8fe125c8bf96c112548a9a62c49df8cf,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,unculturedbacterium
05662a8e00e47406436cb22bf7532ac9,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,OLB12,unculturedbacterium
98bd9542df4b8b2a57b579a2222cee7e,Archaea,Crenarchaeota,Bathyarchaeia,unculturedmethanogenicarchaeon,unculturedmethanogenicarchaeon,unculturedmethanogenicarchaeon,unculturedmethanogenicarchaeon
c108b47913b555bc8442498655e33662,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Wohlfahrtiimonadaceae,Ignatzschineria,Unassigned
14707bce5fc05a767e556137baa64197,Bacteria,Planctomycetes,Phycisphaerae,Pla1lineage,unculturedbacterium,unculturedbacterium,unculturedbacterium
a519e21d45ec08099bfb674e14aff6e0,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),Unassigned,Unassigned,Unassigned
d77d29f6e940e45b38218d6f1023171f,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d682659a747ea6acd7e032b7f10f99f9,Bacteria,Patescibacteria,Parcubacteria,CandidatusMoranbacteria,CandidatusMoranbacteriabacteriumGW2011_GWE1_49_15,CandidatusMoranbacteriabacteriumGW2011_GWE1_49_15,CandidatusMoranbacteriabacteriumGW2011_GWE1_49_15
44fd0383bc9e38a117b904458943b195,Bacteria,Planctomycetes,Pla4lineage,unculturedplanctomycete,unculturedplanctomycete,unculturedplanctomycete,unculturedplanctomycete
9aa87d8c04d595748368303d0b0115ca,Bacteria,Chloroflexi,Anaerolineae,ADurb.Bin180,Unassigned,Unassigned,Unassigned
2376a19ceb027ac439633e59deef8260,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564sedimentgroup,Unassigned,Unassigned
92a7fb8eeda9f905adb383e5fe3a3144,Bacteria,Chloroflexi,Anaerolineae,SBR1031,unculturedsoilbacterium,unculturedsoilbacterium,unculturedsoilbacterium
6305d33a9724a47404f1260fdab94965,Bacteria,WS4,unculturedArmatimonadetesbacterium,unculturedArmatimonadetesbacterium,unculturedArmatimonadetesbacterium,unculturedArmatimonadetesbacterium,unculturedArmatimonadetesbacterium
36c159b8895e930188bc5d3ae2f1ea49,Bacteria,Elusimicrobia,Elusimicrobia,LineageIV,unculturedbacterium,unculturedbacterium,unculturedbacterium
138325135ce0bb75160011a0f5a33da8,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564sedimentgroup,Unassigned,Unassigned
6388825a5c70a5d395920bee4907e63f,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,uncultured,BacteroidetesbacteriumGWF2_35_48
42bb7373b4de671e5d0b206b6a1fd932,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
48c7aa816834f68b97adb55a95a0ebad,Bacteria,Chloroflexi,Anaerolineae,SJA-15,unculturedbacterium,unculturedbacterium,unculturedbacterium
c645ea3f1f730ad17f9e996289783492,Bacteria,Acidobacteria,Subgroup6,Unassigned,Unassigned,Unassigned,Unassigned
5a57791acb5b7021106f7581e322a6d7,Bacteria,Patescibacteria,CPR2,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
077b29de3e578c5d83bb85527222942f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured,Grylloblattabifratrilecta,Grylloblattabifratrilecta
7bc19e93c5e344cd98cc27b9ddb512c3,Bacteria,Cyanobacteria,Oxyphotobacteria,Leptolyngbyales,Leptolyngbyaceae,ChamaesiphonPCC-7430,Unassigned
75aa881364922ffe03951d3d85616c95,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,unculturedbacterium,unculturedbacterium
f56710886ae9151a2dea03d1ee5a8487,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,unculturedPlanctomycetaceaebacterium
ad747ee33eab67883168bcfe4dd248e6,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaerosinus,Unassigned
1c6ef7b1a19433d27ab0aa89c9acf0d0,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,unculturedbacterium
526eed0c996f1d3db41186f2d20458ea,Bacteria,Patescibacteria,Gracilibacteria,JGI0000069-P22,unculturedbacterium,unculturedbacterium,unculturedbacterium
b7019b5b2601159f31015c16e9a94bfd,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,unculturedChloroflexibacterium
fb9c857558fd1e9f9bb1bf8d5b5a948a,Bacteria,Proteobacteria,Deltaproteobacteria,NKB15,unculturedbacterium,unculturedbacterium,unculturedbacterium
e6326e8f1edcf2ccbaae302f3e0eb709,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Pleomorphomonas,unculturedbacterium
84cf30148c99e5fb600690c75493c269,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXII,Unassigned,Unassigned
5afec052157f7768bf459883f118a638,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unassigned
ea64401dde52921a72294f56bd8b9b62,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,unculturedbacterium,unculturedbacterium
1ab45e4866d48c4ecc19902ff24ecd81,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,Unassigned
a4d521198dacb68cff39eea018a39003,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,unculturedbacterium
dbb76418e68d54539766aaaa1bc344d3,Bacteria,Margulisbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
b260b42df15bfe02f53beb7220c6beac,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c95084e68d99e58550b267bcc0545ca6,Archaea,Nanoarchaeaeota,Woesearchaeia,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
a3b6c68316e6605747d8c09918f7e4be,Bacteria,Rokubacteria,NC10,Methylomirabilales,Methylomirabilaceae,Z114MB74,unculturedbacterium
8b83b929b6e1eed7fc9057ff769809bd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,BacteroidetesBD2-2,Unassigned,Unassigned
fcf56c0a47cf2951376fe3c89b6410d2,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Fimbriiglobus,unculturedbacterium
cbcb05f96ad12c03d6ca78e413ced944,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,unculturedVerrucomicrobiabacterium,unculturedVerrucomicrobiabacterium,unculturedVerrucomicrobiabacterium
f80f5ad7e2115ec70a9531891378a98a,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,Unassigned,Unassigned,Unassigned
4459a5a20aa109796e503ceeeac52816,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,Unassigned,Unassigned,Unassigned
03723b2ac462b9f976cd7c3e7fdb7aa8,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,metagenome
aee42aa92293e959a53fdba12e2a6b51,Bacteria,Chloroflexi,Dehalococcoidia,FS117-23B-02,unculturedbacterium,unculturedbacterium,unculturedbacterium
743ebb6c4762a140431ef73188025b15,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,TPD-58,unculturedbacterium
d0056d2453ecab19b4aa1b948a817faf,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unassigned,Unassigned
a40e7973ef1da80da6769ee8b16efbb8,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101soilgroup,unculturedbacterium,unculturedbacterium
38fa30a8f9e1937a7a0b6de17b4ad96f,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Unassigned,Unassigned,Unassigned
ee8cfe2182039ef91375923f74137c92,Bacteria,Planctomycetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cb0c6cb97f44d96a321154fcbb6423ad,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Unassigned
0e05c2f8f1fd00dcd287a714ff89f510,Bacteria,Patescibacteria,ABY1,CandidatusMagasanikbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
c44b506df96da407c8b3f676ac5fca11,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,unculturedbacterium
5c5f49970fc34c17a4b5ed6a5679b4fe,Bacteria,Patescibacteria,Gracilibacteria,JGI0000069-P22,unculturedbacterium,unculturedbacterium,unculturedbacterium
874ad008ae91a60ed3c0823ca623602a,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,Unassigned
0bb9aec71c43818c5bbc45e3a402c31b,Bacteria,Acidobacteria,Subgroup11,unculturedAcidobacteriumsp.,unculturedAcidobacteriumsp.,unculturedAcidobacteriumsp.,unculturedAcidobacteriumsp.
b1a795217b9a3f4814ee5cae27450501,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup10,Unassigned
b65120cb6c02e1a6d52c3e0374bbf011,Archaea,Nanoarchaeaeota,Woesearchaeia,unculturedeuryarchaeote,unculturedeuryarchaeote,unculturedeuryarchaeote,unculturedeuryarchaeote
7eee0bacc691cf4e7b03ba73df4a21fd,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,UASB-TL25,unculturedbacteriumUASB_TL25,unculturedbacteriumUASB_TL25
c5193b613f67f69e965a2f47446dd4e0,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Unassigned,Unassigned,Unassigned
c81bc480e173a6d6229f87af59714b30,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,unculturedbacterium,unculturedbacterium
9f87e57a953b75f124b9756d0823c94d,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Unassigned,Unassigned
cf736456070df7d23a6c4d3df6d1f7be,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,metagenome
58fc8af7850d912bde8994e34a0fd8f7,Bacteria,Firmicutes,Clostridia,Clostridiales,Unassigned,Unassigned,Unassigned
114dd286fcca8e08807315df3c54cbf6,Bacteria,Omnitrophicaeota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
53aceda86d3149c6a8c35413d3316328,Bacteria,Tenericutes,Mollicutes,MollicutesRF39,Unassigned,Unassigned,Unassigned
e843282e6943834d59e9c0d178b1fd6e,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Unassigned,Unassigned
73bb6985210fd449f5a9aba5ae6e9121,Bacteria,FCPU426,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
02378cca34a236a4088b759abea438fa,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,GWF2-44-16,unculturedbacterium,unculturedbacterium
9e3e7bab3a0f21604ac1243aad7bae69,Bacteria,Patescibacteria,Gracilibacteria,CandidatusPeregrinibacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
5c1f952cc6fb881ae7033d0d8c53fe35,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,metagenome
c003436f0de7a07a70f655351e95c108,Bacteria,Lentisphaerae,Oligosphaeria,Oligosphaerales,Lenti-02,LentisphaeraebacteriumRIFOXYA12_64_32,LentisphaeraebacteriumRIFOXYA12_64_32
57ae352b2e8a02b68724e32f874cff37,Bacteria,LCP-89,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
